depth [ft],Calcite ,Chlorite,Dolomite,Hematite,Illite,K-Feldspar,Kaolinite,Porosity,Quartz,Clay,Bulk
5447.75,0.01328,0.00426,0,0,0.02134,0.00209,0,0.11622,0.84281,0.02876,27.8882069
5448.25,0.0142,0.00676,0,0,0.02425,0.00095,0,0.10879,0.84504,0.03483,27.58234483
5448.75,0.0151,0.00787,0,0,0.02952,0,0,0.10265,0.84487,0.04199,27.84089655
5449.25,0.01825,0.00942,0,0,0.0307,0.00012,0,0.10298,0.83853,0.04507,27.28048276
5449.75,0.01339,0.00681,0,0,0.02735,0.00148,0,0.10961,0.84135,0.03838,25.632
5450.25,0.0045,0.00289,0,0,0.02242,0.0033,0,0.1203,0.8466,0.02844,24.35006897
5450.75,0.00113,0.00184,0,0,0.01897,0.00486,0,0.12852,0.84467,0.0234,23.83455172
5451.25,0.00112,0.00232,0,0,0.01744,0.0055,0,0.13188,0.84175,0.02222,24.06124138
5451.75,0.00321,0.00337,0,0,0.0175,0.006,0,0.12929,0.84064,0.02345,24.47627586
5452.25,0.00515,0.00484,0,0,0.01626,0.00704,0,0.12629,0.84042,0.0237,25.09896552
5452.75,0.0065,0.00528,0,0,0.01656,0.00728,0,0.12192,0.84247,0.02452,25.82524138
5453.25,0.00611,0.00517,0,0,0.01537,0.00829,0,0.12246,0.8426,0.02307,26.33751724
5453.75,0.00622,0.00477,0,0,0.01666,0.00817,0,0.12561,0.83857,0.02406,26.73572414
5454.25,0.00674,0.00539,0,0,0.02014,0.00732,0,0.13167,0.82873,0.02868,26.57682759
5454.75,0.00722,0.00593,0,0,0.02677,0.00478,0,0.13724,0.81807,0.03673,25.37282759
5455.25,0.00622,0.00582,0,0,0.03188,0.00319,0,0.14265,0.81024,0.04237,23.71262069
5455.75,0.00556,0.00515,0,0,0.032,0.00289,0,0.14487,0.80953,0.04175,22.58537931
5456.25,0.00638,0.00487,0,0,0.02875,0.0038,0,0.14257,0.81363,0.03778,23.0722069
5456.75,0.00787,0.00476,0,0,0.02816,0.00431,0,0.1398,0.81509,0.037,24.00827586
5457.25,0.00691,0.00442,0,0,0.02996,0.00437,0,0.13917,0.81517,0.03864,23.96696552
5457.75,0.00368,0.00398,0,0,0.03021,0.00395,0,0.13855,0.81962,0.03843,23.28372414
5458.25,0.00122,0.00417,0,0,0.02679,0.00492,0,0.13587,0.82703,0.0348,23.12496552
5458.75,0,0.00464,0,0,0.02362,0.00574,0,0.13201,0.834,0.03175,22.92972414
5459.25,0.00011,0.00461,0,0,0.02362,0.00636,0,0.12923,0.83608,0.03171,22.05862069
5459.75,0.00158,0.00364,0,0,0.02495,0.00547,0,0.12883,0.83553,0.03213,21.672
5460.25,0.00397,0.00254,0,0,0.0253,0.00441,0.00014,0.12648,0.83715,0.03145,21.62027586
5460.75,0.00498,0.00299,0,0,0.02384,0.00353,0,0.12227,0.8424,0.03016,22.61186207
5461.25,0.00453,0.00502,0,0,0.02269,0.00277,0,0.11752,0.84747,0.03114,23.55317241
5461.75,0.00523,0.00749,0,0,0.02175,0.00307,0,0.11389,0.84857,0.03283,23.48406897
5462.25,0.00821,0.00841,0,0,0.02026,0.00417,0,0.11239,0.84656,0.03218,23.32868966
5462.75,0.01128,0.00729,0,0,0.0184,0.00553,0,0.11042,0.84709,0.02884,24.36268966
5463.25,0.00994,0.00556,0,0,0.01567,0.00736,0,0.10953,0.85193,0.02384,25.9022069
5463.75,0.00524,0.00414,0,0,0.01592,0.00803,0,0.11094,0.85573,0.02253,26.07248276
5464.25,0.00277,0.00341,0,0,0.01956,0.00802,0,0.11535,0.85089,0.02581,25.77213793
5464.75,0.00589,0.00369,0,0,0.02285,0.00809,0,0.11724,0.84223,0.02983,25.13875862
5465.25,0.01177,0.00434,0,0,0.02521,0.00756,0,0.1163,0.83482,0.03321,24.862
5465.75,0.01471,0.00503,0,0,0.0248,0.00705,0,0.11804,0.83036,0.03352,25.34827586
5466.25,0.01282,0.00544,0,0,0.02397,0.00623,0,0.11898,0.83257,0.03304,24.14393103
5466.75,0.00816,0.00563,0,0,0.02347,0.00576,0,0.11703,0.83994,0.0327,24.11089655
5467.25,0.00363,0.00493,0,0,0.02484,0.00453,0,0.11312,0.84895,0.03345,26.15165517
5467.75,0.00062,0.00379,0,0,0.0263,0.00335,0,0.11278,0.85316,0.03383,27.03910345
5468.25,0.00037,0.00339,0,0,0.02525,0.00305,0,0.11677,0.85116,0.03219,26.45558621
5468.75,0.00268,0.00401,0,0,0.02356,0.00351,0,0.12263,0.84361,0.03099,26.38372414
5469.25,0.00597,0.00467,0,0,0.02282,0.00394,0,0.12648,0.83612,0.03089,25.67103448
5469.75,0.00824,0.00509,0,0,0.01919,0.00536,0,0.13313,0.82898,0.02728,24.38524138
5470.25,0.00917,0.00458,0,0,0.01701,0.00626,0,0.13458,0.82841,0.02425,23.20537931
5470.75,0.00789,0.00362,0,0,0.01555,0.00687,0,0.1355,0.83056,0.02154,22.97234483
5471.25,0.00433,0.00202,0,0,0.01629,0.00597,0,0.13373,0.83766,0.02058,22.08331034
5471.75,0.0012,0.00105,0,0,0.01503,0.00638,0.00605,0.13241,0.83789,0.02454,22.362
5472.25,0.00024,0.00091,0,0,0.01756,0.00541,0.01516,0.13383,0.82689,0.03696,20.97551724
5472.75,0.00013,0.00208,0,0,0.02551,0.00305,0.01771,0.13635,0.81517,0.04994,20.45234483
5473.25,0,0.00476,0,0,0.03329,0.00005,0.00297,0.13863,0.8203,0.04594,21.91275862
5473.75,0,0.00699,0,0,0.03721,0,0,0.13505,0.82076,0.04966,21.87786207
5474.25,0,0.00792,0,0,0.04092,0,0,0.13074,0.82042,0.05488,23.14675862
5474.75,0,0.00836,0,0,0.04395,0,0,0.12822,0.81947,0.05879,24.20827586
5475.25,0,0.00985,0,0,0.04296,0,0,0.12901,0.81819,0.05932,24.91
5475.75,0.00187,0.01178,0,0,0.04043,0.00015,0,0.1289,0.81687,0.05864,25.39765517
5476.25,0.00582,0.01255,0,0,0.03843,0.00046,0,0.1305,0.81224,0.05725,24.97482759
5476.75,0.00845,0.01169,0,0,0.03571,0.00138,0,0.13325,0.80953,0.05322,24.04682759
5477.25,0.01017,0.00935,0,0,0.03004,0.00315,0,0.13879,0.80849,0.04424,23.6697931
5477.75,0.00973,0.0059,0,0,0.02422,0.00492,0,0.14566,0.80958,0.03383,23.64510345
5478.25,0.0048,0.00323,0,0,0.02407,0.00481,0,0.14749,0.81559,0.03069,23.6142069
5478.75,0,0.00314,0,0,0.02491,0.00481,0.00338,0.14732,0.81644,0.03514,23.27386207
5479.25,0,0.0043,0,0,0.02784,0.00331,0,0.14599,0.81856,0.03612,23.26310345
5479.75,0.00215,0.00625,0,0,0.02964,0.00234,0,0.14677,0.81285,0.04033,22.91013793
5480.25,0.00676,0.00737,0,0,0.02949,0.00132,0,0.147,0.80806,0.0414,22.64006897
5480.75,0.01278,0.00718,0,0,0.02639,0.00152,0,0.1472,0.80494,0.03771,23.35875862
5481.25,0.01951,0.00607,0,0,0.02012,0.00313,0,0.14977,0.80141,0.02941,24.23427586
5481.75,0.02538,0.00434,0,0,0.0139,0.00515,0,0.15283,0.79839,0.02048,23.99344828
5482.25,0.02818,0.00293,0,0,0.01024,0.00645,0,0.15415,0.79804,0.0148,23.14282759
5482.75,0.02636,0.00208,0,0,0.00971,0.00689,0,0.15546,0.79949,0.01325,22.59965517
5483.25,0.02093,0.00136,0,0,0.01184,0.00674,0,0.15689,0.80225,0.01483,22.37613793
5483.75,0.0139,0.00089,0,0,0.01217,0.00731,0,0.1604,0.80533,0.01469,22.46772414
5484.25,0.00721,0.00057,0,0,0.01292,0.00755,0.00846,0.15702,0.80627,0.0242,22.6937931
5484.75,0.00228,0.00098,0,0,0.01538,0.00715,0.01379,0.14437,0.81606,0.03312,23.05827586
5485.25,0.00059,0.00248,0,0,0.0186,0.00632,0.00258,0.13389,0.83556,0.02644,24.51931034
5485.75,0.00382,0.00402,0,0,0.0192,0.00567,0,0.12714,0.84015,0.02609,26.54758621
5486.25,0.01029,0.00466,0,0,0.01893,0.00559,0,0.12575,0.83478,0.0265,27.32344828
5486.75,0.0154,0.0041,0,0,0.02305,0.00434,0,0.12454,0.82857,0.03051,24.97889655
5487.25,0.01612,0.00389,0,0,0.02816,0.00298,0.00004,0.12599,0.82281,0.03607,21.81317241
5487.75,0.01302,0.00489,0,0,0.0329,0.00254,0,0.12893,0.81772,0.04246,21.00331034
5488.25,0.00938,0.00767,0,0,0.03518,0.00269,0,0.12791,0.81717,0.04814,22.31931034
5488.75,0.00678,0.01163,0,0,0.03416,0.00367,0,0.12735,0.81641,0.05141,22.15703448
5489.25,0.00651,0.01363,0,0,0.03341,0.00353,0,0.12734,0.81557,0.05282,21.01296552
5489.75,0.00759,0.01241,0,0,0.03165,0.0044,0,0.12877,0.81517,0.04947,21.70275862
5490.25,0.00771,0.00881,0,0,0.03063,0.00529,0,0.12776,0.81979,0.0443,24.24648276
5490.75,0.00582,0.00535,0,0,0.02993,0.00629,0,0.12692,0.8257,0.03964,24.56834483
5491.25,0.0019,0.00331,0,0,0.02849,0.0068,0.01873,0.12388,0.8169,0.05574,24.49034483
5491.75,0,0.00258,0,0,0.03069,0.00532,0.01873,0.11995,0.82273,0.05741,25.75193103
5492.25,0.00065,0.00348,0,0,0.03058,0.00471,0.01873,0.11191,0.82994,0.05829,26.16565517
5492.75,0.00459,0.00505,0,0,0.02886,0.0053,0.00895,0.10838,0.83886,0.04767,26.91117241
5493.25,0.00909,0.00598,0,0,0.02882,0.00539,0,0.11012,0.84061,0.03909,26.64627586
5493.75,0.011,0.00661,0,0,0.02665,0.00592,0,0.11806,0.83176,0.03736,24.9757931
5494.25,0.01168,0.00711,0,0,0.02497,0.00551,0,0.12719,0.82353,0.03604,24.18448276
5494.75,0.01134,0.00873,0,0,0.01976,0.0072,0,0.13929,0.81367,0.03198,24.01924138
5495.25,0.00943,0.00949,0,0,0.01859,0.00835,0,0.14389,0.81025,0.03151,24.5877931
5495.75,0.00499,0.0088,0,0,0.02,0.00857,0,0.14548,0.81215,0.03233,25.266
5496.25,0.0014,0.00642,0,0,0.02371,0.00704,0,0.14439,0.81703,0.03385,24.97186207
5496.75,0.00332,0.00444,0,0,0.02508,0.00603,0,0.14822,0.8129,0.03318,23.80841379
5497.25,0.01053,0.00384,0,0,0.02551,0.00565,0,0.15161,0.80287,0.03299,22.7177931
5497.75,0.01772,0.00436,0,0,0.02732,0.0049,0,0.15173,0.79397,0.03561,22.54096552
5498.25,0.02047,0.0054,0,0,0.02957,0.00416,0,0.15091,0.78949,0.0393,22.53827586
5498.75,0.01821,0.00656,0,0,0.03125,0.00288,0,0.15062,0.79048,0.04248,22.0577931
5499.25,0.01388,0.00709,0,0,0.03389,0.00084,0,0.15249,0.79181,0.04604,20.74248276
5499.75,0.00982,0.00721,0,0,0.03678,0,0,0.15341,0.79279,0.04942,20.03903448
5500.25,0.00667,0.00716,0,0,0.04022,0,0,0.15311,0.79284,0.05324,20.15675862
5500.75,0.00466,0.00765,0,0,0.04378,0,0,0.15388,0.79003,0.05779,20.99593103
5501.25,0.00332,0.00901,0,0,0.04791,0,0,0.1545,0.78525,0.06397,21.89627586
5501.75,0.00266,0.01113,0,0,0.05079,0,0,0.15558,0.77984,0.06956,22.42351724
5502.25,0.0038,0.01304,0,0,0.0516,0,0,0.15196,0.7796,0.07261,23.37951724
5502.75,0.00606,0.01399,0,0,0.04865,0,0,0.14626,0.78505,0.07035,24.3417931
5503.25,0.00807,0.01281,0,0,0.04548,0,0,0.14662,0.78701,0.06548,24.27013793
5503.75,0.00793,0.01034,0,0,0.04147,0,0,0.15563,0.78463,0.0582,22.61848276
5504.25,0.00641,0.00708,0,0,0.03702,0,0,0.16819,0.7813,0.04955,20.78848276
5504.75,0.00549,0.0039,0,0,0.03227,0,0.01771,0.1729,0.76773,0.05957,20.62062069
5505.25,0.00711,0.00301,0,0,0.03071,0,0.0092,0.17409,0.77589,0.04773,21.41662069
5505.75,0.01103,0.00463,0,0,0.03309,0,0,0.17134,0.77991,0.04239,22.56062069
5506.25,0.01201,0.0075,0,0,0.03477,0,0,0.16591,0.77982,0.04749,22.72744828
5506.75,0.00804,0.00892,0,0,0.037,0,0,0.1614,0.78464,0.05158,22.33917241
5507.25,0.00324,0.00982,0,0,0.03834,0,0,0.1603,0.7883,0.0541,21.79841379
5507.75,0,0.01034,0,0,0.03657,0,0,0.16208,0.79101,0.05268,21.43448276
5508.25,0,0.00948,0,0,0.03662,0,0,0.16231,0.79159,0.05178,22.18668966
5508.75,0.00338,0.00915,0,0,0.03381,0.00029,0,0.15802,0.79536,0.04825,23.44186207
5509.25,0.0076,0.00833,0,0,0.03108,0.00222,0,0.15711,0.79366,0.04426,23.63855172
5509.75,0.01033,0.00668,0,0,0.02909,0.00278,0,0.16114,0.78999,0.04018,21.95910345
5510.25,0.00974,0.00482,0,0,0.02745,0.00273,0,0.16927,0.786,0.03625,20.82717241
5510.75,0.00552,0.00392,0,0,0.02976,0.00111,0,0.17452,0.78518,0.03786,21.03910345
5511.25,0.00092,0.00598,0,0,0.03149,0,0,0.17338,0.78823,0.0421,21.44186207
5511.75,0.00067,0.0094,0,0,0.03337,0,0,0.16962,0.78695,0.04804,21.39275862
5512.25,0.00527,0.0111,0,0,0.03733,0,0,0.16844,0.77785,0.0544,21.03441379
5512.75,0.00962,0.01059,0,0,0.04113,0,0,0.16671,0.77194,0.0581,20.25186207
5513.25,0.01041,0.00939,0,0,0.04222,0,0,0.15875,0.77923,0.05798,21.15503448
5513.75,0.00771,0.00776,0,0,0.0401,0,0,0.1472,0.79723,0.05378,22.29462069
5514.25,0.00301,0.00672,0,0,0.03506,0.00174,0,0.13949,0.81398,0.04694,23.10055172
5514.75,0.00029,0.0071,0,0,0.02989,0.00298,0,0.13732,0.82241,0.04156,23.81462069
5515.25,0.00007,0.00713,0,0,0.02657,0.00401,0,0.13643,0.8258,0.03785,24.27606897
5515.75,0.0002,0.00599,0,0,0.02231,0.00527,0,0.13669,0.82954,0.03178,24.66951724
5516.25,0.00051,0.0041,0,0,0.01802,0.00636,0,0.13708,0.83392,0.02486,25.00282759
5516.75,0.0006,0.00278,0,0,0.01718,0.0061,0,0.13527,0.83807,0.02243,24.64937931
5517.25,0.00008,0.0029,0,0,0.02138,0.00412,0,0.13054,0.84098,0.02728,24.11772414
5517.75,0,0.00424,0,0,0.02766,0.00122,0,0.12802,0.83887,0.03585,23.25213793
5518.25,0,0.00589,0,0,0.0314,0,0,0.12969,0.83302,0.0419,22.98606897
5518.75,0,0.00627,0,0,0.03246,0,0,0.13395,0.82732,0.04351,22.69862069
5519.25,0,0.00536,0,0,0.03237,0.00095,0,0.13539,0.82593,0.0424,23.18468966
5519.75,0,0.00532,0,0,0.03015,0.00277,0,0.13352,0.82824,0.03986,23.46462069
5520.25,0,0.00665,0,0,0.03028,0.00324,0,0.13015,0.82968,0.04149,23.42717241
5520.75,0,0.00883,0,0,0.03265,0.00193,0,0.12901,0.82758,0.0466,23.32868966
5521.25,0,0.00995,0,0,0.03457,0.00017,0,0.13168,0.82362,0.05,22.29772414
5521.75,0,0.00945,0,0,0.03491,0,0,0.13397,0.82167,0.04983,21.56193103
5522.25,0.00041,0.00894,0,0,0.03704,0,0,0.1332,0.82041,0.05165,22.06413793
5522.75,0.00232,0.00989,0,0,0.04129,0,0,0.13202,0.81448,0.0575,22.32924138
5523.25,0.00316,0.01196,0,0,0.04747,0,0,0.13303,0.80439,0.06676,22.21317241
5523.75,0.00167,0.01392,0,0,0.05316,0,0,0.13431,0.79694,0.07535,22.29937931
5524.25,0,0.01467,0,0,0.05548,0,0,0.12675,0.80311,0.07879,23.66531034
5524.75,0,0.01437,0,0,0.05488,0,0,0.11998,0.81077,0.07779,25.61551724
5525.25,0.00259,0.01543,0,0,0.05538,0,0,0.12658,0.80002,0.07952,24.93006897
5525.75,0.01084,0.01921,0,0,0.06182,0,0,0.1466,0.76154,0.09099,22.69393103
5526.25,0.01719,0.02599,0,0,0.07315,0,0.00025,0.1653,0.71811,0.11159,19.60889655
5526.75,0.0182,0.03516,0,0,0.08084,0,0.00565,0.17189,0.68827,0.13623,18.29089655
5527.25,0.01375,0.04661,0,0,0.08098,0,0,0.17531,0.68334,0.14315,17.7382069
5527.75,0.00583,0.0603,0,0,0.07187,0,0,0.17474,0.68726,0.14818,18.14096552
5528.25,0,0.07254,0,0,0.05948,0,0,0.16923,0.69875,0.14793,18.83972414
5528.75,0,0.07479,0,0,0.05517,0,0,0.16233,0.70772,0.14558,19.28441379
5529.25,0,0.06796,0,0,0.06227,0,0,0.16172,0.70805,0.14595,19.36096552
5529.75,0,0.05973,0,0,0.0717,0,0,0.16281,0.70576,0.14736,19.2322069
5530.25,0.00539,0.05114,0,0,0.07352,0,0,0.15838,0.71157,0.13982,19.0122069
5530.75,0.0067,0.04265,0,0,0.06736,0,0,0.14828,0.73501,0.1234,19.58751724
5531.25,0.00269,0.03459,0,0,0.05794,0,0,0.13684,0.76795,0.10381,20.80455172
5531.75,0,0.02728,0,0,0.0488,0,0,0.1235,0.80042,0.08536,22.68813793
5532.25,0,0.01985,0,0,0.04129,0,0,0.11409,0.82477,0.06861,24.11006897
5532.75,0,0.01287,0,0,0.0349,0.00006,0,0.11148,0.84069,0.05363,24.25551724
5533.25,0.00083,0.0079,0,0,0.02819,0.00375,0,0.11505,0.84428,0.04053,23.18951724
5533.75,0.0019,0.00529,0,0,0.03128,0.00359,0,0.11969,0.83825,0.04109,22.2217931
5534.25,0.00372,0.00587,0,0,0.04229,0.0007,0.00124,0.1202,0.82599,0.05545,22.4122069
5534.75,0.00706,0.01032,0,0,0.05253,0,0,0.11616,0.81394,0.07061,23.20034483
5535.25,0.01026,0.01667,0,0,0.05933,0,0,0.11003,0.8037,0.08536,24.07827586
5535.75,0.0112,0.02281,0,0,0.06081,0,0,0.11039,0.79478,0.09389,24.42751724
5536.25,0.01055,0.02622,0,0,0.06028,0,0,0.11689,0.78605,0.0971,23.78193103
5536.75,0.00783,0.02669,0,0,0.06015,0,0,0.12344,0.78189,0.09747,22.64351724
5537.25,0.00285,0.02737,0,0,0.06289,0,0,0.12344,0.78344,0.10132,22.41289655
5537.75,0,0.03289,0,0,0.06388,0,0,0.11587,0.78736,0.10859,23.38531034
5538.25,0,0.04069,0,0,0.06113,0,0,0.10712,0.79105,0.11421,24.50027586
5538.75,0,0.04339,0,0,0.05956,0,0,0.10077,0.79627,0.11546,25.33117241
5539.25,0,0.04037,0,0,0.06033,0,0,0.09802,0.80129,0.11295,24.89751724
5539.75,0,0.03693,0,0,0.06128,0,0,0.09723,0.80456,0.11018,24.80675862
5540.25,0,0.03267,0,0,0.06074,0,0,0.09947,0.80713,0.1048,25.28268966
5540.75,0,0.02731,0,0,0.05607,0,0,0.10725,0.80936,0.09358,24.89524138
5541.25,0.00424,0.02259,0,0,0.05271,0,0,0.11587,0.8046,0.08452,24.05641379
5541.75,0.00973,0.02263,0,0,0.05685,0,0,0.11825,0.79253,0.08923,23.53006897
5542.25,0.00928,0.0317,0,0,0.06694,0,0,0.11172,0.78036,0.11071,22.95103448
5542.75,0.00221,0.04979,0,0,0.07396,0,0.01286,0.1011,0.76008,0.15254,22.92186207
5543.25,0,0.0676,0,0,0.0736,0,0.01873,0.09841,0.74166,0.1783,23.88868966
5543.75,0.00032,0.05746,0,0,0.07323,0,0.01873,0.10522,0.74505,0.16655,24.56289655
5544.25,0.01142,0.03227,0,0,0.06477,0,0.00755,0.11108,0.77291,0.11696,24.298
5544.75,0.01075,0.01967,0,0,0.04997,0,0,0.1167,0.80292,0.07817,23.54944828
5545.25,0.00742,0.01731,0,0,0.04429,0,0,0.1173,0.81368,0.06915,22.57082759
5545.75,0.00083,0.01673,0,0,0.04682,0,0,0.12296,0.81266,0.07135,22.45365517
5546.25,0,0.01927,0,0,0.04906,0,0,0.12755,0.80413,0.0767,22.39944828
5546.75,0,0.022,0,0,0.05056,0,0,0.13196,0.79548,0.08144,21.02931034
5547.25,0,0.02499,0,0,0.05316,0,0,0.13355,0.78829,0.08772,20.99131034
5547.75,0.00019,0.02975,0,0,0.05855,0,0,0.13372,0.77779,0.09909,21.76393103
5548.25,0.00144,0.03722,0,0,0.0646,0,0,0.12835,0.76838,0.11424,23.21537931
5548.75,0,0.04741,0,0,0.067,0,0,0.11916,0.76643,0.12831,24.58193103
5549.25,0,0.0532,0,0,0.0687,0,0.01873,0.10918,0.75019,0.1567,24.63462069
5549.75,0,0.05486,0,0,0.0699,0,0.01873,0.11229,0.74423,0.15989,23.83606897
5550.25,0,0.04744,0,0,0.06941,0,0.01873,0.11914,0.74529,0.15105,23.4562069
5550.75,0,0.03179,0,0,0.06636,0,0.00605,0.12667,0.76913,0.11661,22.87537931
5551.25,0,0.02317,0,0,0.05851,0,0,0.12769,0.79063,0.09168,22.71462069
5551.75,0.00073,0.02181,0,0,0.05603,0,0,0.1255,0.79593,0.08739,23.15737931
5552.25,0,0.02546,0,0,0.05643,0,0,0.12269,0.79542,0.09191,23.42896552
5552.75,0.00981,0.02711,0,0,0.05651,0,0,0.12316,0.78342,0.09385,22.95744828
5553.25,0.01173,0.03179,0,0,0.05685,0,0,0.12742,0.77222,0.09945,21.87765517
5553.75,0.01157,0.03734,0,0,0.05777,0,0,0.12976,0.76357,0.10669,21.04717241
5554.25,0.00991,0.04103,0,0,0.05944,0,0,0.12613,0.76349,0.11269,21.44262069
5554.75,0.00751,0.03895,0,0,0.06044,0,0,0.11901,0.77409,0.11149,22.57406897
5555.25,0.00621,0.0322,0,0,0.05571,0,0,0.1168,0.78908,0.09863,22.60248276
5555.75,0.00753,0.02539,0,0,0.04738,0,0,0.11691,0.80278,0.08166,22.22862069
5556.25,0.01072,0.02161,0,0,0.04102,0,0,0.11673,0.80991,0.07028,22.69082759
5556.75,0.01309,0.02089,0,0,0.03836,0,0,0.1155,0.81216,0.06648,23.41882759
5557.25,0.01279,0.02187,0,0,0.03834,0,0,0.11532,0.81169,0.06755,24.60744828
5557.75,0.00779,0.02363,0,0,0.04009,0,0,0.11288,0.8156,0.07149,25.46
5558.25,0.00111,0.02533,0,0,0.04109,0,0,0.11053,0.82194,0.07451,26.01517241
5558.75,0,0.0253,0,0,0.04144,0,0,0.10863,0.82463,0.07487,25.95951724
5559.25,0,0.0245,0,0,0.03952,0,0,0.10789,0.82809,0.07182,25.32337931
5559.75,0,0.02294,0,0,0.03811,0,0,0.10434,0.83461,0.06849,25.56234483
5560.25,0,0.0206,0,0,0.03802,0,0,0.10152,0.83985,0.06578,26.32986207
5560.75,0.00456,0.01772,0,0,0.0375,0,0,0.10253,0.8377,0.06197,26.24303448
5561.25,0.01191,0.01516,0,0,0.03509,0,0,0.10585,0.83199,0.0564,25.38675862
5561.75,0.01696,0.0132,0,0,0.0314,0,0,0.10931,0.82914,0.05006,24.32924138
5562.25,0.01822,0.01217,0,0,0.02812,0,0,0.10844,0.83305,0.04522,24.06875862
5562.75,0.01758,0.01175,0,0,0.02824,0,0,0.10688,0.83555,0.04489,25.26296552
5563.25,0.01533,0.01342,0,0,0.02848,0,0,0.10471,0.83806,0.04702,26.77627586
5563.75,0.01237,0.01578,0,0,0.02885,0,0,0.10456,0.83845,0.05007,26.92110345
5564.25,0.01126,0.017,0,0,0.02946,0,0,0.10503,0.83725,0.05212,25.53075862
5564.75,0.01418,0.01598,0,0,0.03339,0,0,0.10638,0.83007,0.05541,23.87648276
5565.25,0.01661,0.0175,0,0,0.03556,0,0,0.10699,0.82334,0.05955,23.22827586
5565.75,0.01327,0.02316,0,0,0.04041,0,0,0.10476,0.8184,0.07132,24.07337931
5566.25,0.00376,0.03153,0,0,0.0486,0,0,0.09901,0.81709,0.08989,25.86358621
5566.75,0,0.03741,0,0,0.0565,0,0,0.09352,0.81257,0.10533,27.53172414
5567.25,0,0.0374,0,0,0.06217,0,0.00034,0.09426,0.80583,0.11206,27.65924138
5567.75,0,0.03336,0,0,0.06119,0,0.00804,0.09815,0.79925,0.11468,26.8717931
5568.25,0,0.02797,0,0,0.05664,0,0,0.10197,0.81342,0.09495,26.16262069
5568.75,0,0.02256,0,0,0.05159,0,0,0.10687,0.81898,0.08323,24.93110345
5569.25,0,0.01734,0,0,0.04606,0,0,0.11454,0.82206,0.07118,23.83475862
5569.75,0,0.01218,0,0,0.03912,0,0,0.11951,0.8292,0.0576,23.36048276
5570.25,0,0.00972,0,0,0.03185,0,0,0.12107,0.83735,0.04668,23.37296552
5570.75,0,0.00918,0,0,0.02779,0,0,0.11664,0.84639,0.04151,24.73855172
5571.25,0.00076,0.01067,0,0,0.02586,0,0,0.11209,0.85062,0.041,25.78668966
5571.75,0.00563,0.01265,0,0,0.02803,0,0,0.10282,0.85086,0.04566,25.88724138
5572.25,0.01181,0.0139,0,0,0.03192,0,0,0.09206,0.85032,0.05142,26.60082759
5572.75,0.01558,0.01391,0,0,0.03426,0,0,0.0843,0.85195,0.05408,27.16358621
5573.25,0.01551,0.01284,0,0,0.03297,0,0.00437,0.08302,0.8513,0.05609,27.64324138
5573.75,0.01212,0.01092,0,0,0.03048,0,0.00167,0.08713,0.85769,0.04826,27.28848276
5574.25,0.00673,0.00853,0,0,0.02736,0,0,0.09315,0.86424,0.0403,26.25944828
5574.75,0.00198,0.00699,0,0,0.02495,0,0,0.10156,0.86452,0.03587,24.71855172
5575.25,0,0.00771,0,0,0.02631,0,0,0.11037,0.8556,0.03821,23.50193103
5575.75,0,0.0112,0,0,0.03166,0,0,0.11589,0.84125,0.04812,23.20096552
5576.25,0,0.01626,0,0,0.03791,0,0,0.11468,0.83115,0.0608,24.34289655
5576.75,0.00049,0.0204,0,0,0.04315,0,0,0.10756,0.8284,0.07133,24.48455172
5577.25,0.00508,0.0215,0,0,0.04672,0,0,0.10372,0.82298,0.07656,24.41786207
5577.75,0.00933,0.02092,0,0,0.04723,0,0,0.10474,0.81777,0.0765,23.57751724
5578.25,0.01273,0.01992,0,0,0.04345,0,0,0.10619,0.81771,0.07112,22.49655172
5578.75,0.01699,0.01728,0,0,0.03891,0,0,0.10305,0.82377,0.06306,23.5762069
5579.25,0.02184,0.01286,0,0,0.03483,0,0,0.09396,0.83651,0.05354,25.82689655
5579.75,0.02364,0.00878,0,0,0.02965,0,0.0001,0.0873,0.85053,0.04326,27.43234483
5580.25,0.01978,0.00712,0,0,0.02573,0,0.0029,0.0894,0.85507,0.03999,27.63696552
5580.75,0.0141,0.00827,0,0,0.02567,0,0,0.10018,0.85179,0.03811,25.74944828
5581.25,0.01072,0.01043,0,0,0.02661,0,0,0.11013,0.8421,0.04159,24.28075862
5581.75,0.00907,0.0112,0,0,0.0268,0,0,0.11303,0.8399,0.04265,24.82082759
5582.25,0.0069,0.00952,0,0,0.02681,0,0,0.1111,0.84566,0.04079,24.84048276
5582.75,0.00506,0.00832,0,0,0.02567,0,0,0.11079,0.85015,0.03817,24.49951724
5583.25,0.00641,0.00967,0,0,0.02651,0,0,0.113,0.84442,0.04061,24.18151724
5583.75,0.01024,0.01335,0,0,0.02795,0,0,0.1195,0.82897,0.04634,23.54827586
5584.25,0.01265,0.01653,0,0,0.03042,0,0,0.12254,0.81785,0.05268,22.99937931
5584.75,0.01118,0.01759,0,0,0.03293,0,0,0.12185,0.81644,0.0567,22.87758621
5585.25,0.00864,0.017,0,0,0.03658,0,0,0.11784,0.81994,0.06013,23.51751724
5585.75,0.00792,0.01624,0,0,0.04039,0,0,0.11504,0.82041,0.06357,24.20241379
5586.25,0.00903,0.01646,0,0,0.04165,0,0,0.11197,0.8209,0.06522,24.60986207
5586.75,0.01106,0.01625,0,0,0.04162,0,0,0.11104,0.82003,0.06496,24.47468966
